symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,exchange,volume,avgVolume,open,previousClose,eps,pe,earningsAnnouncement,sharesOutstanding,timestamp
ANIAX,"Sanford C. Bernstein Fund, Inc.- AB Intermediate New York Municipal Portfolio - Class A",13.59,0.1474,0.02,13.59,13.59,13.62,13.27,1.311812272,13.5082,13.45775,NASDAQ,0.0,0.0,13.59,13.57,0.0,,,96527761.0,1733274092
ANIK,"Anika Therapeutics, Inc.",17.35,-1.1396,-0.2,16.8601,17.45,29.12,16.0,0.25410116,21.4576,24.74955,NASDAQ,100437.0,89357.0,17.45,17.55,-6.64,-2.61,2025-02-20T12:00:00.000+0000,14645600.0,1733259601
ANIP,"ANI Pharmaceuticals, Inc.",56.87,-1.728,-1.0,56.14,58.105,70.81,48.2,1.195282286,58.1868,62.2135,NASDAQ,244553.0,302112.0,57.86,57.87,-0.47,-121.0,2025-02-26T13:30:00.000+0000,21017800.0,1733259601
ANIX,"Anixa Biosciences, Inc.",3.32,5.7325,0.18,3.14,3.35,5.13,2.15,0.106835937,3.2366,3.09405,NASDAQ,76381.0,87152.0,3.14,3.14,-0.39,-8.51,2025-01-01T12:00:00.000+0000,32179499.0,1733259601
ANL,Adlai Nortye Ltd. American Depositary Shares,2.16,-6.8965,-0.16,2.16,2.407,17.48,1.85,0.06747178,2.26102,5.61533,NASDAQ,10380.0,16326.0,2.32,2.32,-6.18,-0.35,2025-02-26T12:00:00.000+0000,93710805.0,1733259600
ANNPX,Virtus Convertible Fund Institutional,37.25,0.0,0.0,37.25,37.25,37.28,30.69,1.29498135,35.025,33.10395,NASDAQ,0.0,0.0,37.25,37.25,0.0,,,34764600.0,1733274005
ANNX,"Annexon, Inc.",4.99,-5.3131,-0.28,4.83,5.43,8.4,2.27,0.53190406,6.6106,5.825225,NASDAQ,1754787.0,1380939.0,5.25,5.27,-1.03,-4.84,2025-03-20T12:00:00.000+0000,106594000.0,1733259601
ANOIX,American Century Small Cap Growth Fund - Investor Class,23.06,0.1738,0.04,23.06,23.06,23.15,17.38,4.056643576,21.7056,20.23755,NASDAQ,0.0,0.0,23.06,23.019999,0.0,,,175916894.0,1733274092
ANONX,American Century Small Cap Growth Fund - I Class,24.28,0.165,0.04,24.28,24.28,24.39,18.27,4.056289421,22.8544,21.29725,NASDAQ,0.0,0.0,24.28,24.24,0.0,,,167062991.0,1733274092
ANPC,"AnPac Bio-Medical Science Co., Ltd.",4.3,-3.1531,-0.14,4.25,4.63,11.99,2.6,0.026974846,5.045148,5.348831,NASDAQ,35704.0,22069.0,4.57,4.44,-11.45,-0.37554585152838427,2023-05-16T20:15:05.000+0000,6273220.0,1684526384
ANSC,Agriculture & Natural Solutions Acquisition Corporation Class A Ordinary Shares,10.43,-0.0479,-0.005,10.43,10.43,10.449,10.05,0.44979375,10.38624,10.282075,NASDAQ,35212.0,218739.0,10.43,10.435,0.26,40.12,,43125000.0,1733259600
ANSCU,Agriculture & Natural Solutions Acquisition Corporation Unit,10.54,-0.1894,-0.02,10.5399,10.54,11.93,10.09,0.449362497,10.5176,10.383455,NASDAQ,8993.0,2703.0,10.54,10.56,,,,42634013.0,1733173200
ANSCW,Agriculture & Natural Solutions Acquisition Corporation Warrant,0.2498,-0.04,-0.0001,0.2498,0.2586,0.2586,0.2498,0.434487543,0.0,0.0,NASDAQ,100.0,0.0,0.2586,0.2499,,,,1739341647.0,1733259600
ANSS,"ANSYS, Inc.",351.05,0.1541,0.54,345.65,351.845,364.31,275.81,30.699287395,331.0262,327.03934,NASDAQ,411192.0,421896.0,347.43,350.51,6.48,54.17,2025-02-19T05:00:00.000+0000,87449900.0,1733259601
ANTE,AirNet Technology Inc.,0.4502,12.2134,0.049,0.3813,0.47,2.9,0.26,0.006441385,0.443,0.8695,NASDAQ,411237.0,338161.0,0.3821,0.4012,3.52,0.13,2024-04-26T04:00:00.000+0000,14307830.0,1733259600
ANTUX,Non-U.S. Intrinsic Value Fund Investor Class,9.23,-0.5388,-0.05,9.23,9.23,10.31,8.79,0.581897837,9.7006,9.6389,NASDAQ,0.0,0.0,9.23,9.28,0.0,,,63044186.0,1733274092
ANTX,"AN2 Therapeutics, Inc.",1.5,-6.25,-0.1,1.49,1.6,22.22,0.87,0.044818335,1.1155,2.0027,NASDAQ,267762.0,500242.0,1.6,1.6,-1.99,-0.75,2025-03-27T04:00:00.000+0000,29878890.0,1733259601
ANWPX,American Funds New Perspective Fund Class A,66.97,0.4048,0.27,66.97,66.97,66.97,54.71,142.287175624,65.6536,62.4749,NASDAQ,0.0,0.0,66.97,66.700005,0.0,,,2124640520.0,1733274092
ANY,Sphere 3D Corp.,1.35,-5.5944,-0.08,1.32,1.44,4.09,0.671,0.03184407,1.12668,1.170685,NASDAQ,333164.0,712193.0,1.43,1.43,-0.76,-1.78,2025-03-11T10:00:00.000+0000,23588200.0,1733259601
ANZAX,Virtus Convertible Fund CL A,38.17,0.0,0.0,38.17,38.17,38.2,31.49,1.294981376,35.898,33.9313,NASDAQ,0.0,0.0,38.17,38.17,0.0,,,33926680.0,1733274005
ANZU,Anzu Special Acquisition Corp I,6.86,21.6312,1.22,5.2441,7.525,11.72,5.21,0.102473308,10.11641,10.092634,NASDAQ,157285.0,35220.0,5.42,5.64,0.06,114.33333333333333,2023-03-31T00:00:00.000+0000,14937800.0,1696017596
ANZUU,Anzu Special Acquisition Corp I,7.09,7.4243,0.49,5.24,7.11,12.3,5.24,0.104595615,10.391008,10.160515,NASDAQ,3436.0,741.0,5.24,6.6,0.257,27.587548638132297,2023-03-31T00:00:00.000+0000,14752555.0,1696014522
ANZUW,Anzu Special Acquisition Corp I,0.085,-29.1667,-0.035,0.07,0.09,0.09,0.07,0.0,0.0,0.0,NASDAQ,16473.0,0.0,0.07,0.12,0.0,0.0,2023-03-31T00:00:00.000+0000,0.0,1696017574
AOCIX,American Century One Choice Portfolio: Conservative Investor Class,13.6,0.0,0.0,13.6,13.6,13.6,12.29,1.104416628,13.423,13.05915,NASDAQ,0.0,0.0,13.6,13.6,0.0,,,81207105.0,1733274092
AOGIX,American Century One Choice Portfolio: Aggressive Investor Class,17.13,0.0584,0.01,17.13,17.13,17.13,14.41,0.894101395,16.768,16.0247,NASDAQ,0.0,0.0,17.13,17.119999,0.0,,,52195061.0,1733274092
AOGO,Arogo Capital Acquisition Corp.,11.05,0.0,0.0,11.05,11.14,11.6406,10.71,0.048066506,11.0246,10.949074,NASDAQ,100.0,3563.0,11.14,,-0.51,-21.67,2023-03-31T00:00:00.000+0000,4349910.0,1733169600
AOGOU,Arogo Capital Acquisition Corp.,8.5,0.0,0.0,8.5,11.1,11.31,8.5,0.04166434,8.5,10.2103,NASDAQ,393.0,6.0,11.1,,-0.097,-87.63,2023-03-31T00:00:00.000+0000,4901687.0,1733169600
AOGOW,Arogo Capital Acquisition Corp.,0.03,322.5353,0.0229,0.03,0.045,0.045,0.03,0.000147051,0.0,0.0,NASDAQ,1322.0,0.0,0.045,0.0071,0.0,,2023-03-31T00:00:00.000+0000,4901687.0,1731618000
AOHAX,AB Municipal Income Fund II - Ohio Portfolio - Class A,9.47,0.2116,0.02,9.47,9.47,9.52,9.17,0.047849656,9.3968,9.3415,NASDAQ,0.0,0.0,9.47,9.45,,,,5052762.0,1733274092
AOMIX,American Century One Choice Portfolio: Moderate Investor Class,15.92,0.0,0.0,15.92,15.92,15.92,13.83,1.802811892,15.6522,15.1097,NASDAQ,0.0,0.0,15.92,15.92,0.0,,,113241953.0,1733274092
AONC,"American Oncology Network, Inc.",4.7,0.0,0.0,4.22,4.7,4.7,1.13,0.197229771,3.586,3.2480195,NASDAQ,5230.0,4054.0,4.5,,-1.69,-2.78,,41963781.0,1733256000
AONIX,American Century One Choice Portfolio: Very Conservative Investor Clas,11.83,-0.0845,-0.01,11.83,11.83,11.85,11.05,0.38734025,11.7222,11.45815,NASDAQ,0.0,0.0,11.83,11.84,0.0,,,32742202.0,1733274092
AOOIX,American Century One Choice 2045 Portfolio - I Class,18.86,0.0,0.0,18.86,18.86,18.86,16.24,1.54397324,18.549,17.7767,NASDAQ,0.0,0.0,18.86,18.86,0.0,,,81864965.0,1733274092
AOSL,Alpha and Omega Semiconductor Limited,46.55,12.4668,5.16,40.55,47.28,47.45,19.38,1.35138374,34.7828,31.3009,NASDAQ,2262588.0,400230.0,41.0,41.39,-0.69,-67.46,2025-02-04T05:00:00.000+0000,29030800.0,1733259601
AOTG,AOT Growth and Innovation ETF,46.78,0.2357,0.11,46.78,46.78,47.05,31.253,0.047445258,43.59574,39.548836,NASDAQ,40.0,592.0,46.78,46.67,1.000047,46.78,,1014221.0,1733259600
AOTIX,Virtus Emerging Markets Opportunities Fd Institutional,30.46,1.1624,0.35,30.46,30.46,32.15,26.96,0.168821717,30.9902,30.49905,NASDAQ,0.0,0.0,30.46,30.109999,0.0,,,5542407.0,1733274005
AOUT,"American Outdoor Brands, Inc.",9.89,0.2026,0.02,9.76,9.99,9.99,7.19,0.126930238,9.2177,8.716475,NASDAQ,69319.0,35165.0,9.79,9.87,-0.81,-12.21,2024-12-05T21:00:00.000+0000,12834200.0,1733259601
AOVIX,American Century Investments One Choice Portfolio: Very Aggressive Investor Class,20.54,0.0975,0.02,20.54,20.54,20.54,16.64,0.352037484,20.0536,19.0663,NASDAQ,0.0,0.0,20.54,20.52,0.0,,,17139118.0,1733274092
APA,APA Corporation,22.42,0.3581,0.08,22.32,22.75,37.82,21.15,8.29421174,24.0938,28.61215,NASDAQ,4856044.0,6547473.0,22.59,22.34,7.04,3.18,2025-02-19T05:00:00.000+0000,369947000.0,1733259601
APAC,StoneBridge Acquisition Corporation,11.7,43.0318,3.52,7.67,12.84,13.99,4.7617,0.086883837,9.27096,10.606814,NASDAQ,99813.0,21917.0,7.67,8.18,0.16,73.125,2023-03-31T00:00:00.000+0000,7425969.0,1712088001
APACU,StoneBridge Acquisition Corporation,12.1,32.967,3.0,8.7,12.2,12.63,5.65,0.086883832,11.0408,10.935725,NASDAQ,5576.0,700.0,8.7,9.1,0.0,0.0,2023-03-31T00:00:00.000+0000,7180482.0,1712088000
APACW,StoneBridge Acquisition Corporation,0.07,89.1892,0.033,0.045,0.09,0.09,0.045,0.000509719,0.0,0.0,NASDAQ,178819.0,0.0,0.045,0.037,0.0,0.0,2023-03-31T00:00:00.000+0000,7281705.0,1712088000
APCX,AppTech Payments Corp.,0.49,16.6389,0.0699,0.4075,0.5,2.3,0.375,0.013546638,0.61464,0.942435,NASDAQ,176265.0,185931.0,0.4075,0.4201,-0.48,-1.02,2025-03-27T12:00:00.000+0000,27646200.0,1733259600
APCXW,AppTech Payments Corp.,0.1792,12.0,0.0192,0.1547,0.1792,0.1792,0.1547,0.013453509,0.0,0.0,NASDAQ,5710.0,0.0,0.1547,0.16,-7.169,-0.02,2023-03-31T00:00:00.000+0000,75075384.0,1733259600
APDFX,Artisan High Income Fund,9.18,0.1091,0.01,9.18,9.18,9.19,8.81,8.858584057,9.1548,9.0177,NASDAQ,0.0,0.0,9.18,9.17,,,,964987370.0,1733274005
APDGX,Artisan Global Value Fund Advisor Class,23.92,0.1675,0.04,23.92,23.92,24.19,19.83,2.437379158,23.8172,22.9957,NASDAQ,0.0,0.0,23.92,23.88,0.0,,,101897122.0,1733274005
APDKX,Artisan International Value Fund Advisor Class,48.91,0.3282,0.16,48.91,48.91,52.37,43.74,20.109883287,50.4386,49.2457,NASDAQ,0.0,0.0,48.91,48.75,-1.083,-45.16,,411160975.0,1733274005
APDN,"Applied DNA Sciences, Inc.",0.1961,33.1297,0.0488,0.1473,0.2089,22.8,0.14,0.009980843,0.3344,2.9772,NASDAQ,29434140.0,3932053.0,0.15,0.1473,-7.5,-0.03,2024-12-05T21:00:00.000+0000,50896700.0,1733259601
APEI,"American Public Education, Inc.",20.94,0.7215,0.15,20.425,21.33,21.33,7.35,0.370891374,16.1154,15.56945,NASDAQ,115021.0,119630.0,20.74,20.79,0.53,39.51,2025-03-03T10:00:00.000+0000,17712100.0,1733259601
APEN,"Apollo Endosurgery, Inc.",10.0,0.0,0.0,9.92,10.0,10.3,3.49,0.57971897,9.9365,7.732775,NASDAQ,1639528.0,1329953.0,9.93,10.0,-1.06,-9.433962264150944,2023-07-31T20:00:00.000+0000,57971897.0,1680552004
APFDX,Artisan Global Discovery Fund - Investor Shares,22.13,0.0905,0.02,22.13,22.13,22.13,16.81,0.238460996,20.8834,19.7486,NASDAQ,0.0,0.0,22.13,22.109999,0.0,,,10775463.0,1733274005
APGAX,AB Large Cap Growth Fund Class A,105.55,0.5717,0.6,105.55,105.55,105.55,78.15,14.496869456,101.1956,95.90915,NASDAQ,0.0,0.0,105.55,104.950005,17.408,6.06,,137345992.0,1733274092
APGCX,AB Large Cap Growth Fund,67.8,0.5636,0.38,67.8,67.8,67.8,50.57,9.312058597,65.0528,61.78785,NASDAQ,0.0,0.0,67.8,67.420006,17.408,3.89,,137345997.0,1733274092
APGE,"Apogee Therapeutics, Inc.",46.26,0.2601,0.12,45.42,47.5,72.29,18.84,2.706820539,53.4227,50.180424,NASDAQ,505340.0,434884.0,46.42,46.14,-2.43,-19.04,2025-03-04T05:00:00.000+0000,58513198.0,1733259601
APGN,"Apexigen, Inc.",0.3851,8.4789,0.0301,0.3551,0.3963,8.28,0.331,0.009574318,0.43414,0.91819,NASDAQ,94426.0,262332.0,0.3601,0.355,-1.71,-0.2252046783625731,2022-11-15T00:00:00.000+0000,24861900.0,1692734394
APGNW,"Apexigen, Inc.",0.02613,30.65,0.0061,0.02,0.0295,0.37,0.012,0.0,0.0267,0.05819,NASDAQ,3130.0,5877.0,0.02,0.02,0.0,0.0,2023-03-31T00:00:00.000+0000,0.0,1692734095
APGYX,AB Large Cap Growth Fund Advisor Class,119.4,0.5643,0.67,119.4,119.4,119.4,88.18,16.399113236,114.4502,108.39315,NASDAQ,0.0,0.0,119.4,118.73,17.408,6.86,,137346007.0,1733274092
APGZX,AB Large Cap Growth Fund,119.34,0.5731,0.68,119.34,119.34,119.34,88.08,16.390872356,114.3814,108.3076,NASDAQ,0.0,0.0,119.34,118.659996,17.408,6.86,,78036978.0,1733274092
APHGX,Artisan Global Value Fund Institutional Class,24.0,0.1669,0.04,24.0,24.0,24.27,19.88,2.437365552,23.896,23.06505,NASDAQ,0.0,0.0,24.0,23.96,0.0,,,101556898.0,1733274005
APHKX,Artisan International Value Fund Institutional Class,49.18,0.3469,0.17,49.18,49.18,52.64,43.95,20.220896357,50.7008,49.50705,NASDAQ,0.0,0.0,49.18,49.010002,-1.083,-45.41,,411160967.0,1733274092
API,"Agora, Inc.",5.53,9.2885,0.47,4.94,5.78,6.49,1.654,0.509174744,3.5654,2.716225,NASDAQ,2247502.0,2675190.0,5.0,5.06,-0.5,-11.06,2025-02-24T05:00:00.000+0000,92074999.0,1733259601
APIBX,Yorktown Short Term Bond Fund Class Institutional,4.15,-0.2404,-0.01,4.15,4.15,4.19,4.02,0.218128723,4.1552,4.11515,NASDAQ,0.0,0.0,4.15,4.1600003,,,,52561138.0,1733274005
APIC,Apigee Corporation,,,,,,,,0.0,0.0,0.0,NASDAQ,0.0,0.0,,,,0.0,,0.0,1561759658
APINX,AMG Beutel Goodman International Equity Fund Class N,10.55,-0.0947,-0.01,10.55,10.55,11.08,9.87,0.007650048,10.5074,10.440796,NASDAQ,0.0,0.0,10.55,10.56,0.6667144,15.82,,725123.0,1726185604
APLD,Applied Digital Corporation,9.57,-0.5198,-0.05,9.365,9.81,10.94,2.36,2.021620392,7.971,5.309375,NASDAQ,9237654.0,17506036.0,9.52,9.62,-1.23,-7.78,2025-01-14T13:30:00.000+0000,211245600.0,1733259601
APLM,"Apollomics, Inc.",11.52,-0.0867,-0.01,11.01,12.1116,105.0,7.55,0.012702701,12.8284,29.3551,NASDAQ,127447.0,298696.0,11.3,11.53,-15.0,-0.77,2025-03-27T12:00:00.000+0000,1102665.0,1733259601
APLMW,"Apollomics, Inc.",0.0143,38.8349,0.004,0.0143,0.0177,0.064,0.0143,0.017651098,0.026,0.026,NASDAQ,15743.0,0.0,0.0177,0.0103,-4.34,0.0,,1234342427.0,1733259600
APLP,"Archrock Partners, L.P.  repres",,,,,,,,0.0,0.0,0.0,NASDAQ,0.0,0.0,,,,0.0,2019-12-31T00:00:00.000+0000,0.0,1561759658
APLS,"Apellis Pharmaceuticals, Inc.",34.63,-2.2304,-0.79,33.82,35.38,73.8,24.34,4.30772959,28.7401,41.3149,NASDAQ,2367979.0,3135782.0,35.01,35.42,-2.03,-17.06,2025-02-25T05:00:00.000+0000,124393000.0,1733259601
APLT,"Applied Therapeutics, Inc.",1.69,-3.4286,-0.06,1.67,1.75,10.624,1.67,0.19664164,8.5706,6.186275,NASDAQ,9733586.0,4172663.0,1.72,1.75,-1.42,-1.19,2025-03-05T05:00:00.000+0000,116356000.0,1733259601
APM,Aptorum Group Limited,0.728,-15.555,-0.1341,0.7254,0.8163,17.49,0.46,0.003772275,1.4103,3.82935,NASDAQ,76729.0,40253.0,0.7858,0.8621,-0.62,-1.17,2024-12-20T10:59:00.000+0000,5181696.0,1733259601
APMI,AxonPrime Infrastructure Acquisition Corporation,10.33,0.0969,0.01,10.32,10.33,11.15,9.67,0.1936875,10.31788,10.09136,NASDAQ,2.0,71556.0,10.34,10.32,0.28,36.892857142857146,2023-03-31T00:00:00.000+0000,18750000.0,1691684548
APMIU,AxonPrime Infrastructure Acquisition Corporation,10.31,0.0971,0.01,10.29,10.3141,10.74,9.68,0.0,10.2556,10.085075,NASDAQ,1100.0,5369.0,10.3,10.3,0.0,0.0,2023-03-31T00:00:00.000+0000,0.0,1691177345
APMIW,AxonPrime Infrastructure Acquisition Corporation,0.001,0.0,0.001,0.001,0.001,0.001,0.001,0.1936875,0.0,0.0,NASDAQ,0.0,0.0,,,0.0,,2023-03-31T00:00:00.000+0000,193687500000.0,1731618000
APOG,"Apogee Enterprises, Inc.",83.81,-0.6755,-0.57,83.39,84.78,87.93,47.28,1.83904283,78.1596,65.9276,NASDAQ,151547.0,155963.0,84.46,84.38,4.74,17.68,2024-12-19T14:30:00.000+0000,21943000.0,1733259601
APOIX,American Century Short Duration Inflation Protection Bond Fund Investor Class,10.45,0.0,0.0,10.45,10.45,10.5,9.95,1.627753467,10.4308,10.2372,NASDAQ,0.0,0.0,10.45,10.45,0.0,,,155765882.0,1733274092
APOL,1912746,,,,,,,,0.0,0.0,0.0,NASDAQ,0.0,0.0,,,,0.0,2016-11-30T00:00:00.000+0000,0.0,1561759658
APOP,Cellect Biotechnology Ltd.,13.17,0.38109902,0.05000019,13.1,13.3188,29.8,1.75,0.129021222,17.37931,7.387956,NASDAQ,17433.0,1950309.0,13.12,13.12,-0.854,-15.421545667447306,2021-08-24T04:00:00.000+0000,9796600.0,1635480000
APOPW,Cellect Biotechnology Ltd. Warrants to Purchase ADR (1 WT and $7.50 to purchase 1 ADS),0.0876,-0.567538,-0.0005,0.049064,0.0876,0.0876,0.049064,0.0,0.0,0.0,NASDAQ,51821.0,0.0,0.07,0.0881,,0.0,,0.0,0
APP,AppLovin Corporation,366.55,7.6221,25.96,338.0,372.57,372.57,35.79,122.949803923,202.1313,109.51455,NASDAQ,7201600.0,5506955.0,338.505,340.59,3.3,111.08,2025-02-12T05:00:00.000+0000,335424373.0,1733259601
APPF,"AppFolio, Inc.",261.58,2.2236,5.69,254.13,262.345,274.56,164.29,9.887430769,225.2691,231.23434,NASDAQ,374577.0,216836.0,257.09,255.89,3.61,72.46,2025-01-23T10:59:00.000+0000,37798879.0,1733259601
APPH,"AppHarvest, Inc.",0.0666,-16.0151,-0.0127,0.0666,0.0815,4.07,0.0666,0.010330259,0.35918,0.886395,NASDAQ,9356857.0,4291016.0,0.077,0.0793,-0.47,-0.14170212765957446,2023-08-08T10:59:00.000+0000,155108992.0,1690920001
APPHW,"AppHarvest, Inc.",0.0101,-0.5713,0.0101,0.0101,1.8941,1.8941,0.0101,0.010330259,0.0,0.0,NASDAQ,3961.0,0.0,1.81,,0.0,,2023-03-31T00:00:00.000+0000,1022797920.0,1731618000
APPLX,Appleseed Fund,15.45,0.0648,0.01,15.45,15.45,15.45,13.25,0.060227144,15.0252,14.6281,NASDAQ,0.0,0.0,15.45,15.44,1.2935538,11.94,,3898197.0,1733274005
APPN,Appian Corporation,38.61,-0.6433,-0.25,38.216,39.14,43.33,26.28,2.852787881,35.1488,33.678425,NASDAQ,377747.0,478960.0,38.7,38.86,-1.21,-31.91,2025-02-13T13:30:00.000+0000,73887280.0,1733259601
APPS,"Digital Turbine, Inc.",1.46,0.6897,0.01,1.42,1.49,7.33,1.18,0.15143996,2.554,2.46065,NASDAQ,2326749.0,3443720.0,1.47,1.45,-2.96,-0.49,2025-02-05T05:00:00.000+0000,103726000.0,1733259601
APR,"Apria, Inc.",37.5,0.0,0.0,37.49,37.51,40.0,25.01,0.0,37.372,34.1303,NASDAQ,436727.0,435036.0,37.49,37.5,1.66,22.59036144578313,2022-05-23T04:00:00.000+0000,0.0,0
APRE,"Aprea Therapeutics, Inc.",3.12,0.6452,0.02,3.1001,3.2,8.847,2.15,0.016956888,3.3091,4.475805,NASDAQ,12813.0,23198.0,3.18,3.1,-2.8,-1.11,2025-03-25T04:00:00.000+0000,5434900.0,1733259600
APTI,"Apptio, Inc.",,,,,,,,0.0,0.0,0.0,NASDAQ,0.0,0.0,,,,0.0,2018-09-30T00:00:00.000+0000,0.0,1561759658
APTM,Alpha Partners Technology Merger Corp.,10.74,0.2801,0.03,10.7,10.74,11.35,10.16,0.243206215,10.7191,10.566328,NASDAQ,26539.0,63233.0,10.7,10.71,0.3,35.8,2023-03-31T00:00:00.000+0000,22644899.0,1707512390
APTMU,Alpha Partners Technology Merger Corp.,10.6,-1.2115,-0.13,10.6,10.6,12.265,9.71,0.243206209,10.665096,10.544622,NASDAQ,0.0,293.0,10.6,10.73,0.011,963.6363636363636,2023-03-31T00:00:00.000+0000,22943982.0,1706906840
APTMW,Alpha Partners Technology Merger Corp.,0.1,17.6471,0.015,0.0,0.1001,0.1001,0.0,0.002354627,0.0,0.0,NASDAQ,413354.0,0.0,,0.085,0.0,0.0,2023-03-31T00:00:00.000+0000,23546272.0,1706716569
APTO,Aptose Biosciences Inc.,0.1867,1.4674,0.0027,0.181,0.1989,2.91,0.13,0.011112608,0.354,0.83815,NASDAQ,1168036.0,425669.0,0.1878,0.184,-2.92,-0.06,2025-03-24T20:00:00.000+0000,59521200.0,1733259601
APTX,Aptinyx Inc.,0.096,3.1703,0.003,0.09,0.096,0.72,0.009,0.0,0.068287,0.0788436,NASDAQ,231126.0,132918.0,0.09155,0.09305,-0.98,-0.09795918367346938,2024-03-28T00:00:00.000+0000,0.0,1703883542
APVO,Aptevo Therapeutics Inc.,0.235,-1.011,-0.0024,0.23,0.2465,10.8,0.138,0.004350344,0.233114,1.1660167,NASDAQ,1678100.0,7029922.0,0.2352,0.2374,-11.24,-0.02,2025-03-03T13:30:00.000+0000,18512100.0,1733259601
APWC,Asia Pacific Wire & Cable Corporation Limited,1.64,-9.3923,-0.17,1.624,1.81,2.02,1.2,0.033810568,1.6954,1.5117,NASDAQ,19572.0,11082.0,1.81,1.81,0.18,9.11,2024-12-02T05:00:00.000+0000,20616200.0,1733259600
APWEX,Cavanal Hill World Energy Fund,15.28,0.0,0.0,15.28,15.28,15.67,12.4,0.096015211,14.4774,13.9988,NASDAQ,0.0,0.0,15.28,15.28,,,,6283718.0,1733274005
APXI,APx Acquisition Corp. I,11.98,-9.0357,-1.19,11.81,11.98,12.89,11.11,0.118723286,11.78254,11.588005,NASDAQ,13422.0,6076.0,11.81,13.17,0.11,108.91,2023-03-31T00:00:00.000+0000,9910124.0,1733173200
APXIU,APx Acquisition Corp. I,11.55,-2.3669,-0.28,11.55,11.55,13.14,10.79,0.11763317,11.55,11.606,NASDAQ,2.0,55.0,11.55,11.83,0.0,,2023-03-31T00:00:00.000+0000,10184690.0,1727121600
APXIW,APx Acquisition Corp. I,0.0599,19.8,0.0099,0.05,0.0599,0.0599,0.05,0.118723286,0.0,0.0,NASDAQ,30792.0,0.0,0.05,0.05,0.0,,2023-03-31T00:00:00.000+0000,1982024808.0,1730754000
APXT,Apex Technology Acquisition Corporation,12.11,-1.1428599,-0.14000034,11.82,12.25,17.9,9.86,2.260585907,11.171379,12.645037,NASDAQ,747560.0,745248.0,12.245,12.25,0.0,0.0,,186671008.0,1625198400
APXTU,Apex Technology Acquisition Corporation,13.61,0.0,0.0,13.61,13.61,23.47,10.5001,2.540592419,12.519338,14.268774,NASDAQ,1.0,573.0,13.45,13.61,,0.0,,186671008.0,1574226000
APXTW,Apex Technology Acquisition Corporation,3.39,0.5934783,0.02000022,3.3,3.43,3.43,3.3,0.0,0.0,0.0,NASDAQ,161823.0,0.0,3.4,3.37,,0.0,,0.0,1625198400
APYX,Apyx Medical Corporation,1.65,-13.1579,-0.25,1.51,1.9,2.8,0.967,0.062112435,1.27586,1.418485,NASDAQ,89838.0,49301.0,1.9,1.9,-0.82,-2.01,2025-03-13T12:00:00.000+0000,37643900.0,1733259601
AQB,"AquaBounty Technologies, Inc.",0.93,3.3219,0.0299,0.8801,0.93,4.03,0.815,0.003595175,1.11494,1.56891,NASDAQ,49495.0,24515.0,0.91,0.9001,-19.06,-0.05,2025-03-06T12:00:00.000+0000,3865780.0,1733259600
AQMIX,AQR Managed Futures Strategy Fund,8.73,0.9249,0.08,8.73,8.73,9.36,8.05,1.446899026,8.532,8.7636,NASDAQ,0.0,0.0,8.73,8.65,,,,165738720.0,1733274092
AQMS,"Aqua Metals, Inc.",2.27,0.8889,0.02,2.15,2.29,18.8,1.33,0.016189163,2.813,6.59645,NASDAQ,70728.0,75385.0,2.25,2.25,-4.65,-0.49,2025-02-20T12:00:00.000+0000,7131790.0,1733259601
AQST,"Aquestive Therapeutics, Inc.",4.39,-8.7318,-0.42,4.375,4.7999,6.23,1.84,0.400272298,4.9801,4.005725,NASDAQ,2080645.0,1395658.0,4.79,4.81,-0.45,-9.76,2025-03-04T05:00:00.000+0000,91178200.0,1733259601
AQU,Aquaron Acquisition Corp.,11.1,-0.5376,-0.06,11.1,11.1,11.834,10.64,0.026955373,11.037,10.967825,NASDAQ,200.0,112.0,11.1,11.16,-0.33,-33.64,2023-03-31T00:00:00.000+0000,2428412.0,1732741200
AQUNR,Aquaron Acquisition Corp.,0.1002,0.0,0.0,0.1002,0.31,0.31,0.1002,0.000460637,0.0,0.0,NASDAQ,7500.0,0.0,0.31,0.1002,0.0,,,4597173.0,1732050000
AQUNU,Aquaron Acquisition Corp.,11.37,1.1566,0.13,11.37,11.37,12.48,10.74,0.027016075,11.118,11.05855,NASDAQ,554.0,47.0,11.37,11.24,0.0,,,2370745.0,1733259600
AQWA,Global X Clean Water ETF,18.55,1.0349,0.19,18.55,18.56,18.86,15.51,0.01032979,18.14914,17.60103,NASDAQ,320.0,1528.0,18.56,18.36,0.6169265,30.07,,556862.0,1733259600
ARAAX,Horizon Active Risk Assist Fund - Advisor Class,27.44,0.1094,0.03,27.44,27.44,27.46,21.96,1.338908156,27.0288,25.79065,NASDAQ,0.0,0.0,27.44,27.41,0.0,,,48794029.0,1733274005
ARAV,"Aravive, Inc.",0.0401,-13.3909,-0.0062,0.0401,0.046,2.46,0.04,0.00294986,0.101746,0.5912285,NASDAQ,4040076.0,2242572.0,0.0435,0.0463,-0.76,-0.052763157894736845,2024-03-13T00:00:00.000+0000,73562600.0,1706302801
